,Suburb,House_price,Num_sales_houses,house_2bed_Rent_today,house_2bed_hous_avg,house_2bed_2025_avg,house_2bed_2026_avg,house_2bed_2027_avg,house_2bed_2028_avg,house_2bed_2029_avg,house_2bed_2030_avg,house_2bed_avg_future_rent,house_2bed_Price_change (%),house_3bed_Rent_today,house_3bed_hous_avg,house_3bed_2025_avg,house_3bed_2026_avg,house_3bed_2027_avg,house_3bed_2028_avg,house_3bed_2029_avg,house_3bed_2030_avg,house_3bed_avg_future_rent,house_3bed_Price_change (%),house_4bed_Rent_today,house_4bed_hous_avg,house_4bed_2025_avg,house_4bed_2026_avg,house_4bed_2027_avg,house_4bed_2028_avg,house_4bed_2029_avg,house_4bed_2030_avg,house_4bed_avg_future_rent,house_4bed_Price_change (%),House_ALL_avg_price_change(%),House_ALL_future_rent,House_Annual ROI (%),House_5yr ROI (%),apartment_price,Num_sales_units,unit_1bed_Rent_today,unit_1bed_unit_avg,unit_1bed_2025_avg,unit_1bed_2026_avg,unit_1bed_2027_avg,unit_1bed_2028_avg,unit_1bed_2029_avg,unit_1bed_2030_avg,unit_1bed_avg_future_rent,unit_1bed_Price_change (%),unit_2bed_Rent_today,unit_2bed_unit_avg,unit_2bed_2025_avg,unit_2bed_2026_avg,unit_2bed_2027_avg,unit_2bed_2028_avg,unit_2bed_2029_avg,unit_2bed_2030_avg,unit_2bed_avg_future_rent,unit_2bed_Price_change (%),unit_3bed_Rent_today,unit_3bed_unit_avg,unit_3bed_2025_avg,unit_3bed_2026_avg,unit_3bed_2027_avg,unit_3bed_2028_avg,unit_3bed_2029_avg,unit_3bed_2030_avg,unit_3bed_avg_future_rent,unit_3bed_Price_change (%),apartment_ALL_avg_price_change(%),apartment_ALL_future_rent,apartment_Annual ROI (%),apartment_5yr ROI (%),max_annual_roi
70,BALWYN,3100000,31,603.8,603.8,609.4999999999999,620.8999999999997,636.0999999999996,651.2999999999994,666.4999999999992,675.9999999999991,637.728571428571,5.320221321206898,700.3965515174029,700.3965515174029,707.493660189411,714.6727347116519,727.6052211491033,741.9187510836334,757.138043138807,766.9012542048196,730.875173713547,4.170154260580977,984.7109505353671,984.7109505353671,962.0434142462082,968.3962576706391,991.1967056992457,1013.9971537278525,1036.7976017564595,1051.047881774339,1001.1699950585872,1.6439810026724704,3.711452194820115,789.9245800669017,1.3250347794670607,6.625173897335303,696000.0,31.0,517.1790351572657,517.1790351572657,522.7258314074995,533.8628725312449,546.823201824693,,,,530.1477352301757,2.4462426623928404,599.6541421935163,599.6541421935163,609.7506994176974,628.4254707186831,647.8428584184815,664.6459249665904,680.7949297564603,692.5396403219481,646.2362379704825,7.208214742531023,802.2573378789683,802.2573378789683,805.9614047716585,813.3392510589016,820.8596125562453,831.2019310762421,844.6938002155897,854.2448592646921,824.6511709746139,2.7155522096912166,4.123336538205026,667.0117147250907,4.983420857141482,24.91710428570741,4.983420857141482
71,ABBOTSFORD,1310000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512300.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,ABERFELDIE,2045000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,AINTREE,720000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,AIREYS INLET,1312500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,AIRPORT WEST,1000000,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654500.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,ALBANVALE,625000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,ALBERT PARK,2046000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,ALBION,738800,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,ALEXANDRA,680000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,ALFREDTON,610000,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,ALLANSFORD,837500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,ALPHINGTON,1965000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795000.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,ALTONA EAST,950000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,ALTONA MEADOWS,738500,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568800.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,ALTONA NORTH,1039500,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715000.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,ANGLESEA,1375000,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,APOLLO BAY,775000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,ARARAT,377000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,ARDEER,695000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557500.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,ARMSTRONG CREEK,648000,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,ASCOT (GREATER BENDIGO),622500,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,ASCOT VALE,1357500,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,ASHBURTON,1851000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,ASHWOOD,1510000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,ASPENDALE,1339300,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821900.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ASPENDALE GARDENS,1225000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,ATTWOOD,700000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,AVENEL,569000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,AVOCA,380000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,AVONDALE HEIGHTS,932500,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,BACCHUS MARSH,620000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,BADGER CREEK,697500,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,BALACLAVA,1450000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BALCOMBE,1580000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,BALLAN,622500,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,BALLARAT CENTRAL,635000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362500.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,BALLARAT EAST,500000,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,BALLARAT NORTH,515000,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,BALNARRING,1320000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,BALNARRING BEACH,1187500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,BALWYN NORTH,2325000,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312500.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,BANDIANA,629000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,BANNOCKBURN,699000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,BARANDUDA,615000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,BARWON HEADS,1465000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,BAXTER,752500,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,BAYSWATER NORTH,910000,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645000.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,BEACONSFIELD,815000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602500.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,BEAUFORT,395000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,BEAUMARIS,1943000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,BEEAC,460000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,BEECHWORTH,790000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,BELGRAVE,860000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,BELGRAVE HEIGHTS,1053100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,BELL PARK,645000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,BELL POST HILL,650000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,BELLFIELD (BANYULE),1090000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,BELMONT,670000,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,BENTLEIGH EAST,1440500,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985000.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,BEVERIDGE,615000,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,BIRCHIP,282500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,BIRREGURRA,605000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,BITTERN,880000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688500.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,BLACK HILL,527500,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,BLACK ROCK,2590000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935000.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,BLACKBURN NORTH,1399000,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,BLACKBURN SOUTH,1422300,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940000.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,BLAIRGOWRIE,1300000,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,BLIND BIGHT,830000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,BONBEACH,1035000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730500.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,BONNIE BROOK,647900,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,BONNIE DOON,718800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,BONSHAW,545000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,BOORT,270000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,BOTANIC RIDGE,910000,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,BOX HILL NORTH,1342000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884000.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,BOX HILL SOUTH,1350000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925000.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,BRAYBROOK,770000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627500.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,BREAKWATER,500000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,BRIAR HILL,1190500,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,BRIGHT,850000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,BROADFORD,559300,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,BROADMEADOWS,615000,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455500.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,BROOKFIELD,565000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,BROOKLYN,857500,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,BROWN HILL,610000,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,BRUNSWICK EAST,1650000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532500.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,BRUNSWICK WEST,1282500,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,BULLEEN,1350000,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884500.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,BUNDALONG,750000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,BUNDOORA,882000,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,BUNINYONG,725000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,BUNYIP,758000,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,BURNLEY,1105000,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,BURNSIDE,860000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,BURNSIDE HEIGHTS,730000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,BURWOOD,1594400,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771000.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,BURWOOD EAST,1318000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605000.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,CAIRNLEA,897000,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411400.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,CALIFORNIA GULLY,450000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,CAMBERWELL,2688900,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,CAMPBELLFIELD,643000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,CAMPBELLS CREEK,780000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,CAMPERDOWN,461300,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,CANADIAN,550000,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,CANTERBURY,4167500,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216000.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,CAPE PATERSON,692500,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,CAPEL SOUND,705000,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682500.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,CARDIGAN VILLAGE,410000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,CARISBROOK,432500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,CARLTON,1360000,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358500.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,CAROLINE SPRINGS,750000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,CARRUM,881000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,CARRUM DOWNS,745000,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606000.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,CASTERTON,375000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,CAULFIELD EAST,1819000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,CAULFIELD NORTH,2450000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631000.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,CAULFIELD SOUTH,1755000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085000.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,CHADSTONE,1200000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,CHARLEMONT,600000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,CHARLTON,265000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,CHELSEA,980000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719800.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,CHELSEA HEIGHTS,970000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858500.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,CHELTENHAM EAST,1220000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,CHELTENHAM NORTH,1100000,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730000.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,CHEWTON,600000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,CHILTERN,465000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,CHIRNSIDE PARK,900000,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715000.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,CHUM CREEK,761000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,CHURCHILL,379000,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,CLARINDA,1107000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,CLAYTON NORTH,1268800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,CLAYTON SOUTH,986000,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500500.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,CLEMATIS,955000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,CLIFTON HILL,1775000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860000.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,CLIFTON SPRINGS,640500,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
