stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"35805","35805","Bendigo Retirement Village/Broad Pde","-36.80159535","144.29148897","","","0","Level 0",""
"35806","35806","Mandurang Rd/Francliff Ave","-36.80051828","144.28930810","","","0","Level 0",""
"35807","35807","Wattle Dr/Mandurang Rd","-36.79954450","144.28770636","","","0","Level 0",""
"35814","35814","Cook St/Retreat Rd","-36.78563977","144.28852177","","","0","Level 0",""
"35816","35816","Ellis St/Somerville St","-36.77321102","144.29043854","","","0","Level 0",""
"35817","35817","Miller St/Somerville St","-36.76979802","144.29173491","","","0","Level 0",""
"35818","35818","Havlin St/Williamson St","-36.76743579","144.29010424","","","0","Level 0",""
"35819","35819","Hopper St/Williamson St","-36.76454924","144.28682320","","","0","Level 0",""
"35820","35820","Mollison St/Williamson St","-36.76194866","144.28383472","","","0","Level 0",""
"35822","35822","Mitchell St Central/Mitchell St","-36.76086246","144.27968411","","","0","Level 0","Bay B"
"35824","35824","McLaren St/Mitchell St","-36.76391403","144.28347414","","","0","Level 0",""
"35825","35825","Galvin St/Mitchell St","-36.76543360","144.28450701","","","0","Level 0",""
"35826","35826","Palmerston St/Mitchell St","-36.76699282","144.28530328","","","0","Level 0",""
"35827","35827","Miller St/Mitchell St","-36.76862433","144.28610825","","","0","Level 0",""
"35828","35828","Rodney St/Carpenter St","-36.77180143","144.28592897","","","0","Level 0",""
"35829","35829","Hallam St/Carpenter St","-36.77339116","144.28569366","","","0","Level 0",""
"35830","35830","Houston St/Carpenter St","-36.77602262","144.28529834","","","0","Level 0",""
"35831","35831","Bendigo Cemetery/Carpenter St","-36.77889643","144.28486083","","","0","Level 0",""
"35837","35837","Burns St/Spring Gully Rd","-36.79612469","144.28514890","","","0","Level 0",""
"35838","35838","Autumn Gully Rd/Spring Gully Rd","-36.79090494","144.28467213","","","0","Level 0",""
"35839","35839","Stanley Ave/Spring Gully Rd","-36.78772969","144.28453777","","","0","Level 0",""
"35840","35840","Whittaker St/Spring Gully Rd","-36.78539438","144.28487792","","","0","Level 0",""
"35841","35841","Spring St/Spring Gully Rd","-36.78267314","144.28528769","","","0","Level 0",""
"35842","35842","Bendigo Cemetery/Carpenter St","-36.77856791","144.28468198","","","0","Level 0",""
"35843","35843","Bendigo Cemetery North/Carpenter St","-36.77683411","144.28492242","","","0","Level 0",""
"35844","35844","Hallam St/Carpenter St","-36.77387900","144.28535158","","","0","Level 0",""
"35845","35845","Rodney St/Carpenter St","-36.77201990","144.28563001","","","0","Level 0",""
"35846","35846","Miller St/Mitchell St","-36.76849883","144.28574302","","","0","Level 0",""
"35847","35847","Palmerston St/Mitchell St","-36.76683105","144.28492815","","","0","Level 0",""
"35848","35848","Station Lane/Mitchell St","-36.76550078","144.28429181","","","0","Level 0",""
"35850","35850","Mundy St/Pall Mall","-36.75612226","144.28323392","","","0","Level 0",""
"35851","35851","Baxter St/McCrae St","-36.75440949","144.28557905","","","0","Level 0",""
"35852","35852","Arnold St/McCrae St","-36.75288015","144.28767123","","","0","Level 0",""
"35853","35853","Tomlins St/McCrae St","-36.75179394","144.28904218","","","0","Level 0",""
"35855","35855","Lansell St/Kennedy St","-36.75466036","144.29223391","","","0","Level 0",""
"35856","35856","Tomlins St/McCrae St","-36.75149951","144.28956771","","","0","Level 0",""
"35857","35857","Baxter St/McCrae St","-36.75403372","144.28648825","","","0","Level 0",""
"35858","35858","St Kilians Church/McCrae St","-36.75535229","144.28463864","","","0","Level 0",""
"35859","35859","Mundy St/McCrae St","-36.75682008","144.28261571","","","0","Level 0",""
"35860","35860","Bull St/Pall Mall","-36.75799062","144.28099519","","","0","Level 0",""
"35862","35862","Baxter St/McIvor Hwy","-36.75777833","144.28945865","","","0","Level 0",""
"35863","35863","Sternberg St/McIvor Hwy","-36.75734461","144.29296829","","","0","Level 0",""
"35864","35864","Denovan St/McIvor Hwy","-36.75765143","144.29457029","","","0","Level 0",""
"35881","35881","Strath Village SC/Edwards Rd","-36.77455514","144.30437183","","","0","Level 0",""
"35882","35882","La Trobe University Bendigo/Ellis St","-36.77701650","144.30084632","","","0","Level 0",""
"35884","35884","Bendigo South East College/Curtin St","-36.77641748","144.29510916","","","0","Level 0",""
"35887","35887","Strath Village SC/Edwards Rd","-36.77431847","144.30426810","","","0","Level 0",""
"35892","35892","Neale St/McIvor Hwy","-36.75781615","144.29428450","","","0","Level 0",""
"35893","35893","Baxter St/McIvor Hwy","-36.75802357","144.28914761","","","0","Level 0",""
"35895","35895","Williamson St/Myers St","-36.76197947","144.28242237","","","0","Level 0",""
"35896","35896","Mundy St/Myers St","-36.75990852","144.28526194","","","0","Level 0",""
"35897","35897","McIvor Hwy/Murphy St","-36.75907101","144.29794765","","","0","Level 0",""
"35898","35898","Steane St/Murphy St","-36.76089714","144.29700991","","","0","Level 0",""
"35899","35899","St Aidans Rd/Murphy St","-36.76217743","144.29664013","","","0","Level 0",""
"35900","35900","Mafeking St/St Aidans Rd","-36.76370044","144.29981248","","","0","Level 0",""
"35901","35901","Yallambee Dr/St Aidans Rd","-36.76453493","144.30203460","","","0","Level 0",""
"35902","35902","Fiona Pl/St Aidans Rd","-36.76585830","144.30555017","","","0","Level 0",""
"35903","35903","Kennington PS/St Aidans Rd","-36.76648528","144.30935906","","","0","Level 0",""
"35904","35904","Crook St/St Aidans Rd","-36.76630372","144.31328584","","","0","Level 0",""
"35905","35905","Rosemary Ave/Cousins St","-36.76699062","144.31656626","","","0","Level 0",""
"35906","35906","Cousins St/Harley St","-36.76826823","144.31847078","","","0","Level 0",""
"35907","35907","Butcher St/Harley St","-36.77214225","144.31682349","","","0","Level 0",""
"35908","35908","Oxford Tce/Harley St","-36.77590292","144.31215525","","","0","Level 0",""
"35909","35909","Birch Gr/Condon St","-36.77591672","144.30957816","","","0","Level 0",""
"35910","35910","Cliff St/Bluff Rd","-38.18973937","144.70767609","","","0","Level 0",""
"35911","35911","Reservoir Rd/Condon St","-36.77537328","144.30905944","","","0","Level 0",""
"35912","35912","Oxford Tce/Harley St","-36.77585385","144.31197772","","","0","Level 0",""
"35913","35913","Landale Dr/Harley St","-36.77411198","144.31425666","","","0","Level 0",""
"35914","35914","Wildwood Dr/Harley St","-36.77112100","144.31709434","","","0","Level 0",""
"35915","35915","Cousins St/Harley St","-36.76849832","144.31828354","","","0","Level 0",""
"35916","35916","Reservoir Rd/Cousins St","-36.76706636","144.31632839","","","0","Level 0",""
"35917","35917","Crook St/St Aidans Rd","-36.76643627","144.31316920","","","0","Level 0",""
"35918","35918","Kennington PS/St Aidans Rd","-36.76661033","144.30930988","","","0","Level 0",""
"35919","35919","Hewitt Ave/St Aidans Rd","-36.76559779","144.30439438","","","0","Level 0",""
"35920","35920","Yallambee Dr/St Aidans Rd","-36.76461064","144.30179672","","","0","Level 0",""
"35921","35921","Mafeking St/St Aidans Rd","-36.76385302","144.29978472","","","0","Level 0",""
"35922","35922","Glencoe St/St Aidans Rd","-36.76329718","144.29832572","","","0","Level 0",""
"35923","35923","St Aidans Rd/Murphy St","-36.76154608","144.29661750","","","0","Level 0",""
"35924","35924","McIvor Hwy/Murphy St","-36.75887061","144.29785388","","","0","Level 0",""
"35933","35933","Redwood Dr/Ryalls Lane","-36.80382888","144.34131389","","","0","Level 0",""
"35935","35935","Sunset Dr/Ryalls Lane","-36.80529109","144.33899949","","","0","Level 0",""
"35937","35937","Strathfieldsaye CFA/Tannery Lane","-36.80605562","144.34941807","","","0","Level 0",""
"35939","35939","Strathfieldsaye Rd/Blucher St","-36.80573180","144.35835011","","","0","Level 0",""
"35940","35940","Strathfieldsaye PS/Uxbridge St","-36.80470316","144.35343198","","","0","Level 0",""
"35944","35944","Cumming St/Murphy St","-36.75029304","144.30229850","","","0","Level 0",""
"35948","35948","E Lloyd St/Powells Ave","-36.75503702","144.31759894","","","0","Level 0",""
"35949","35949","Baden-Powell Pl/Powells Ave","-36.75834333","144.31755094","","","0","Level 0",""
"35950","35950","Queen Elizabeth Oval/View St","-36.75667370","144.27503864","","","0","Level 0",""
"35951","35951","Forest St/Barnard St","-36.75599438","144.27292355","","","0","Level 0",""
"35952","35952","Don St/Eaglehawk Rd","-36.75636219","144.26774746","","","0","Level 0",""
"35953","35953","Susan St/Eaglehawk Rd","-36.75545267","144.26229196","","","0","Level 0",""
"35954","35954","Energetic St/Eaglehawk Rd","-36.75218673","144.25939554","","","0","Level 0",""
"35955","35955","Havilah Rd/Eaglehawk Rd","-36.74836799","144.25832202","","","0","Level 0",""
"35956","35956","Creeth St/Eaglehawk Rd","-36.74578007","144.25786544","","","0","Level 0",""
"35957","35957","Jackson St/Eaglehawk Rd","-36.74356139","144.25817959","","","0","Level 0",""
"35958","35958","Holdsworth Rd/Eaglehawk Rd","-36.74070777","144.25870667","","","0","Level 0",""
"35959","35959","McGowan St/Eaglehawk Rd","-36.73653095","144.25851940","","","0","Level 0",""
"35960","35960","Weatherall St/Eaglehawk Rd","-36.73500376","144.25794674","","","0","Level 0",""
"35961","35961","Speedy St/Eaglehawk Rd","-36.73309450","144.25721975","","","0","Level 0",""
"35963","35963","Thorpe St/Eaglehawk Rd","-36.72949714","144.25832183","","","0","Level 0",""
"35964","35964","Sandhurst Rd/Eaglehawk Rd","-36.72625835","144.25856020","","","0","Level 0",""
"35965","35965","St Liborius PS/Eaglehawk Rd","-36.72299866","144.25750069","","","0","Level 0",""
"35966","35966","Bright St/High St","-36.72108786","144.25670670","","","0","Level 0",""
"35969","35969","Eaglehawk CFA/High St","-36.71783556","144.24972542","","","0","Level 0",""
"35970","35970","Eaglehawk Uniting Church/Kirkwood Rd","-36.71666897","144.24682305","","","0","Level 0",""
"35971","35971","Sailors Gully Rd/Kirkwood Rd","-36.71408651","144.24894129","","","0","Level 0",""
"35973","35973","Canterbury Park/Sailors Gully Rd","-36.71718104","144.25181964","","","0","Level 0",""
"35974","35974","Church St/High St","-36.71915714","144.25465970","","","0","Level 0",""
"35975","35975","Bright St/Eaglehawk Rd","-36.72152190","144.25716142","","","0","Level 0",""
"35976","35976","St Liborius PS/Eaglehawk Rd","-36.72355928","144.25797332","","","0","Level 0",""
"35977","35977","Bendigo-Eaglehawk Rd/Eaglehawk Rd","-36.72661546","144.25880499","","","0","Level 0",""
"35978","35978","Nelson St/Eaglehawk Rd","-36.72934047","144.25856251","","","0","Level 0",""
"35979","35979","Speedy St/Eaglehawk Rd","-36.73249636","144.25746497","","","0","Level 0",""
"35980","35980","Weatherall St/Eaglehawk Rd","-36.73556309","144.25836350","","","0","Level 0",""
"35981","35981","McGowan St/Eaglehawk Rd","-36.73739979","144.25907072","","","0","Level 0",""
"35982","35982","Cunneen St/Eaglehawk Rd","-36.74429900","144.25851167","","","0","Level 0",""
"35983","35983","Stanfield St/Eaglehawk Rd","-36.74122412","144.25882266","","","0","Level 0",""
"35984","35984","Daly St/Eaglehawk Rd","-36.74592236","144.25817392","","","0","Level 0",""
"35985","35985","Wells St/Eaglehawk Rd","-36.74901711","144.25872445","","","0","Level 0",""
"35986","35986","Energetic St/Eaglehawk Rd","-36.75176533","144.25948893","","","0","Level 0",""
"35987","35987","Hayes St/Eaglehawk Rd","-36.75427021","144.26142686","","","0","Level 0",""
"35988","35988","Calder Hwy/Eaglehawk Rd","-36.75562792","144.26442484","","","0","Level 0",""
"35989","35989","Acacia St/Barnard St","-36.75613900","144.27215685","","","0","Level 0",""
"35990","35990","Queen Elizabeth Oval/View St","-36.75550624","144.27443038","","","0","Level 0",""
"35991","35991","Rowan St/View St","-36.75670943","144.27541816","","","0","Level 0",""
"35992","35992","Bendigo Aquatic Centre/Barnard St","-36.75439551","144.27551125","","","0","Level 0",""
"35993","35993","Bendigo Croquet Club/Barnard St","-36.75335956","144.27749658","","","0","Level 0",""
"35994","35994","Water St/Barnard St","-36.75191725","144.28023536","","","0","Level 0",""
"35995","35995","Water St/Bridge St","-36.75279387","144.28349696","","","0","Level 0",""
"35998","35998","Niemann St/Arnold St","-36.74743829","144.27865780","","","0","Level 0",""
"35999","35999","Uniting Church/Arnold St","-36.74604043","144.27703866","","","0","Level 0",""
"36000","36000","St Peters PS/Holmes Rd","-36.74299434","144.27349588","","","0","Level 0",""
"36001","36001","Bendigo Showgrounds/Holmes Rd","-36.73918095","144.27029410","","","0","Level 0",""
"36002","36002","Lightning Reef PS/Holmes Rd","-36.73660573","144.26764213","","","0","Level 0",""
"36003","36003","Holdsworth Rd/Sandhurst Rd","-36.73530575","144.26636703","","","0","Level 0",""
"36004","36004","McGowan St/Sandhurst Rd","-36.73355193","144.26455947","","","0","Level 0",""
"36005","36005","Dowding St/Sandhurst Rd","-36.73144357","144.26340275","","","0","Level 0",""
"36006","36006","Sandhurst Rd/Nelson St","-36.72844118","144.26216590","","","0","Level 0",""
"36007","36007","Green St/Nelson St","-36.72699225","144.26499384","","","0","Level 0",""
"36008","36008","Mathrick St/Nelson St","-36.72612622","144.26809208","","","0","Level 0",""
"36009","36009","Bright St/Nelson St","-36.72530848","144.27094225","","","0","Level 0",""
"36010","36010","Margaret Ct/Bright St","-36.72377217","144.26800760","","","0","Level 0",""
"36011","36011","Oswald St/Bright St","-36.72307834","144.26644252","","","0","Level 0",""
"36012","36012","Jobs Gully Rd/Bright St","-36.72183161","144.26356493","","","0","Level 0",""
"36013","36013","Eaglehawk Sec Col/Reserve St","-36.72018193","144.26080250","","","0","Level 0",""
"36014","36014","Church St/Reserve St","-36.71833601","144.26125989","","","0","Level 0",""
"36015","36015","Finch Ave/Grenfell Ave","-36.71727736","144.26224899","","","0","Level 0",""
"36016","36016","Eaglehawk Cemetery/Grenfell Ave","-36.71599124","144.26197004","","","0","Level 0",""
"36017","36017","Magazine St/Victoria St","-36.71535318","144.26048155","","","0","Level 0",""
"36023","36023","Eaglehawk Sec Col/Reserve St","-36.72033836","144.26094247","","","0","Level 0",""
"36024","36024","Jobs Gully Rd/Bright St","-36.72180048","144.26377873","","","0","Level 0",""
"36025","36025","Oswald St/Bright St","-36.72295150","144.26641343","","","0","Level 0",""
"36026","36026","Margaret Ct/Bright St","-36.72386400","144.26847453","","","0","Level 0",""
"36027","36027","Bright St/Nelson St","-36.72541705","144.27096079","","","0","Level 0",""
"36028","36028","Mathrick St/Nelson St","-36.72625151","144.26805405","","","0","Level 0",""
"36029","36029","Green St/Nelson St","-36.72712757","144.26500023","","","0","Level 0",""
"36030","36030","Sandhurst Rd/Nelson St","-36.72865009","144.26223685","","","0","Level 0",""
"36031","36031","Dowding St/Sandhurst Rd","-36.73177031","144.26389497","","","0","Level 0",""
