StopName,StopType,Latitude,Longitude
Alexander St/High St,Metro Bus,-38.10440399,145.28185347
Alexander St/Military Rd,Metro Bus,-37.76699539,144.86403282999999
Alexander St/Whitehorse Rd,Metro Bus,-37.8168357,145.18945745
Alexandra Ave/Canterbury Rd,Metro Bus,-37.822998150000004,145.07211714
Alexandra Ave/Morris Rd,Metro Bus,-37.85191758,144.706072035
Alexandra Ave/Pascoe Vale Rd,Metro Bus,-37.76611899,144.92516571
Alexandra Ave/Punt Rd,Metro Bus,-37.83093917,144.987921445
Alexandra Rd/Dublin Rd,Metro Bus,-37.8173526,145.24745088
Alexandra St/Unitt St,Metro Bus,-37.682063400000004,144.580008295
Alexina St/Alfrieda St,Metro Bus,-37.74031273,144.80113836
Alexis Ct/Cathies Lane,Metro Bus,-37.86793869,145.21455293999998
Alford St/Ballarat Rd,Metro Bus,-37.77854294,144.84370642
Alfred Hospital/Commercial Rd,Metro Bus,-37.84527212,144.98132703
Alfred Hospital/Punt Rd,Metro Bus,-37.84640357,144.98477369
Alfred Sq/The Esplanade,Metro Bus,-37.86566761,144.97409789
Alfred Square/The Esplanade,Metro Bus,-37.86495858,144.97321929
Alfred St/Nepean Hwy,Metro Bus,-37.95207842,145.04805701
Alfred St/Victoria St,Metro Bus,-37.75126733,145.01618639
Alfreda St/Highett Rd,Metro Bus,-37.94606716,145.01945913
Alfrick Rd/Mt Dandenong Rd,Metro Bus,-37.79940353,145.28810412
Alfrieda St/Biggs St,Metro Bus,-37.73705302,144.80272132
Alfrieda St/Main Road East,Metro Bus,-37.74444932,144.80115211
Alice St/Blackburn Rd,Metro Bus,-37.85719311,145.15129092
Alice St/Esplanade,Metro Bus,-38.26014361,145.02055934999998
Alice St/High Street Rd,Metro Bus,-37.86935172,145.12461276
Alisma Bvd/Mountainview Bvd,Metro Bus,-38.07835466,145.32359739999998
Alisma Bvd/William Thwaites Bvd,Metro Bus,-38.076748915,145.31623509500002
Alison St/Dalton Rd,Metro Bus,-37.68400281,145.0291268
Alison St/Nepean Hwy,Metro Bus,-37.94392218,145.04259446
Alison St/Stephensons Rd,Metro Bus,-37.88836274,145.12662078
Alistair Knox Park/Main Rd,Metro Bus,-37.71838972,145.14613586
All Saints Anglican Church/Charles St,Metro Bus,-37.78034751,144.90677149
All Saints Church/High St,Metro Bus,-37.73838178,145.00400232
Allambanan Dr/Dorset Rd,Metro Bus,-37.83216472,145.28730743
Allambi Ave/Boneo Rd,Metro Bus,-38.37086859,144.88916652
Allambi St/Power Ave,Metro Bus,-37.873156345,145.09887401
Allan St/Cheltenham Rd ,Metro Bus,-37.98988995,145.20402241
Allandale Dr/Ballarat Rd,Metro Bus,-37.76384958,144.75850929
Allandale Rd/Gillespie Rd,Metro Bus,-37.73345066500001,144.767845755
Allandale Rd/Lower Dandenong Rd,Metro Bus,-37.9841152,145.08922202
Allawah Ave/Nepean Hwy,Metro Bus,-38.132513195,145.124690405
Allawah Cl/Kingsclere Ave,Metro Bus,-37.98408486,145.16944801
Alleford St/Golf Rd,Metro Bus,-37.91520637,145.088634835
Allen St/Great Ryrie St,Metro Bus,-37.819223225,145.23752851
Allen St/Warrigal Rd,Metro Bus,-37.88867056,145.08915638
Allenby Rd/Calder Park Dr,Metro Bus,-37.7043081,144.75650481
Allenby Rd/Gourlay Rd,Metro Bus,-37.702949315,144.74221512000003
Allens Rd/Canterbury Rd,Metro Bus,-37.82797453,145.24662015
Alliance St/Chandler Rd,Metro Bus,-37.98000488,145.1847147
Allied Dr/McCormicks Rd,Metro Bus,-38.11083607,145.19516726
Allington Pl/Point Cook Rd,Metro Bus,-37.881722575,144.75702603
Allison St/Glengala Rd,Metro Bus,-37.78689747,144.79652194
Allison St/Hilma St,Metro Bus,-37.79070462,144.79482473000002
Allister Ave/Christie St,Metro Bus,-37.89265985,145.24398354
Allister Ave/O'Connor Rd,Metro Bus,-37.884828139999996,145.243663585
Allister Ave/Wallace Rd,Metro Bus,-37.88193222,145.24376081
Allister Cl/Laura Rd,Metro Bus,-37.891354225,145.2449641
Allora Ave/Napoleon Rd,Metro Bus,-37.90055514,145.28961867499999
Allsops Rd/Warburton Hwy,Metro Bus,-37.78666207,145.55821582
Allumba Dr/Beales Rd,Metro Bus,-37.68922148,145.12191303
Alluvial Rd/Frontier Ave,Metro Bus,-37.72416169,144.66245541
Allwen Ct/Bourke Rd,Metro Bus,-37.94252127,145.11236467
Alma Rd/Hotham St,Metro Bus,-37.862662085,145.000704985
Alma Rd/Kooyong Rd,Metro Bus,-37.864896735,145.01907672
Alma Rd/Orrong Rd,Metro Bus,-37.863732424999995,145.00988912999998
Alma St/Ashley St,Metro Bus,-37.79379332,144.86313629
Alma St/Dandenong Rd,Metro Bus,-37.88643348,145.07685418
Alma St/Strachans Rd,Metro Bus,-38.232067415,145.02956358
Alma St/Waverley Rd,Metro Bus,-37.87878662,145.0782128
Alma St/Waverley St,Metro Bus,-37.758314764999994,144.90682521
Almer Ave/Springfield Rd,Metro Bus,-37.812084595,145.16720665999998
Almer Ave/The Promenade,Metro Bus,-38.0603835,145.311219
Almurta Ave/Kyabram St,Metro Bus,-37.65848729,144.93576083
Alpha St/Greythorn Rd,Metro Bus,-37.79907394,145.09803784000002
Alphington Station/Wingrove St,Metro Bus,-37.77808698,145.03124036
Alpine Bvd/Warburton Hwy,Metro Bus,-37.77696663,145.57318795
Alpine Cres/Bakers Rd,Metro Bus,-37.943705225,145.19820006
Alpine Heath Way/Melington Dr,Metro Bus,-38.06763475,145.24518827
Alpine Retreat Hotel/Warburton Hwy,Metro Bus,-37.754893995,145.683442175
Alpine St/Station St,Metro Bus,-37.88325854,145.29535172
Alpine Way/Cambridge Rd,Metro Bus,-37.80083387,145.334116335
Alpine Way/Mt Dandenong Rd,Metro Bus,-37.809140215,145.33009025500002
Alston Ct/Kershaw Dr,Metro Bus,-38.05717718,145.28583068
Alston St/Station St,Metro Bus,-37.75502902,145.02069422
Altitude Dr/Bassetts Rd,Metro Bus,-37.6007339,145.11420652
Altna Ave/McNamara Ave,Metro Bus,-37.72427666,144.881575635
Altona Gate SC/Duosa Rd,Metro Bus,-37.82688512,144.84712267499998
Altona Gate SC/Millers Rd,Metro Bus,-37.828055405,144.848781505
Altona Green Park/Victoria St,Metro Bus,-37.887725295,144.78395661000002
Altona Memorial Park/Dohertys Rd,Metro Bus,-37.831278284999996,144.823112355
Altona North Park & Ride/Millers Rd,Metro Bus,-37.84686888,144.84469485
Altona P-9 College/Civic Pde,Metro Bus,-37.862993974999995,144.81701317
Altona PS/Blyth St,Metro Bus,-37.867691035,144.82345059
Altona Sports Centre/Queen St,Metro Bus,-37.875549590000006,144.796605345
Altona St/Edwin St,Metro Bus,-37.74718903,145.051262565
Altona St/Kensington Rd,Metro Bus,-37.79621,144.92418776
Altona St/Oriel Rd,Metro Bus,-37.74559185,145.04216844
Altona Station/Railway St South,Metro Bus,-37.86729987,144.8300836
Alva Ave/Park Rd,Metro Bus,-37.778090585,145.21143704
Alvie Ct/Erinbank Cres,Metro Bus,-37.66957853,144.906237375
Alwyn St/Mitcham Rd,Metro Bus,-37.82854041,145.19461382
Amalfi Dr/Power Rd,Metro Bus,-37.97644532,145.24165844
Amar St/Lebanon St,Metro Bus,-37.72708391,144.91518193500002
Amaroo Ct/Broad Gully Rd,Metro Bus,-37.66891756,145.15735598
Amaroo Dr/Wells Rd,Metro Bus,-38.03610886,145.13556656
Amaroo St/Power Ave,Metro Bus,-37.87610621,145.1018508
Amaroo St/Waverley Rd,Metro Bus,-37.88125988,145.09843256
Amaroo Way/Elonera Ave,Metro Bus,-37.7210969,145.1038745
Amayla Cres/Frankston-Dandenong Rd,Metro Bus,-38.10477442,145.16801351
Amber Ave/Skye Rd,Metro Bus,-38.137694705,145.15942611000003
Amber Cres/Ernst Wanke Rd,Metro Bus,-37.99814321,145.31847848
Amber Dr/Ormond Rd,Metro Bus,-38.04843682,145.27175523
Amber Pl/Greengables Dr,Metro Bus,-37.88798545,144.621887585
Amberley Cres/Frankston-Dandenong Rd,Metro Bus,-38.002970115,145.21760925
Amberly Park SC/Ormond Rd,Metro Bus,-38.052241725,145.28696582999999
Amberly Park SC/Seebeck Dr,Metro Bus,-38.05253053,145.28885096
Ambervue Dr/Bridge Rd,Metro Bus,-37.71566616,144.59318542
Ambleside Cl/Overport Rd,Metro Bus,-38.1797243,145.12073493
Ambleside Rd/Greenvale Dr,Metro Bus,-37.642329405,144.89551099
Ambleside Rd/Greenvale Rd,Metro Bus,-37.64264123,144.89026629
Amboina Ave/Garden Ave,Metro Bus,-37.82208193,145.19834994
Ambrie Cres/Princes Hwy,Metro Bus,-37.95089374,145.17637232
Ambrose Ct/Jembecca Dr,Metro Bus,-38.06428934,145.351782515
Ameily Cres/Leamington St,Metro Bus,-37.71129515,144.99357844
Amelia Ave/Shandon St,Metro Bus,-38.22015183,145.053158515
Amelia Ct/Hawthory Rd,Metro Bus,-37.79981312,145.3127411
Amelie Pde/Bethany Rd,Metro Bus,-37.85188368,144.66221659
Amery St/Massey Ave,Metro Bus,-37.698772745,144.990122265
Ames Ave/Neerim Rd,Metro Bus,-37.88980363,145.06200658
Amesbury Ave/Boronia Rd,Metro Bus,-37.85144569,145.23901757
Amess St/Brunswick Rd,Metro Bus,-37.77883079,144.97517673
Amiens St/South Rd,Metro Bus,-37.93039,145.01216603
Amiet St/Henry St,Metro Bus,-37.71282984,145.10200928
Aminya Cres/Yallambie Rd,Metro Bus,-37.728539405,145.10182385000002
Amiriya St/East Boundary Rd,Metro Bus,-37.92446088,145.05860555
Amott Ct/Wells Rd,Metro Bus,-38.01731054,145.11185984
Amour Ct/Mowbray Dr,Metro Bus,-37.88312102,145.22389104
Ampelon St/Kinglake Dr,Metro Bus,-37.87196204,144.59653021
Amphlett Ave/Belgrave-Gembrook Rd,Metro Bus,-37.93858806,145.49590855500003
Amstel Ct/Evrah Dr,Metro Bus,-37.85780698000001,144.70032593000002
Amstel St/Hanson Rd,Metro Bus,-37.59428384,144.937440095
Ancona St/Florence St,Metro Bus,-37.98229221,145.05989457
Anderson Cl/Burdekin Ave,Metro Bus,-37.82466524,145.30058643
Anderson Lane/Maroondah Hwy,Metro Bus,-37.547607625,145.663353675
Anderson Oval/Williamstown Rd,Metro Bus,-37.83458468,144.92793021
Anderson Park/Andersons Creek Rd,Metro Bus,-37.76580268,145.17210745
Anderson Rd/Beccles St,Metro Bus,-37.696748505,144.97374306
Anderson Rd/Forrest St,Metro Bus,-37.785234595,144.82608799500002
Anderson Rd/Monbulk Rd,Metro Bus,-37.8586736,145.415674415
Anderson Rd/Sydney Rd,Metro Bus,-37.69383453,144.95867642
Anderson St/Alexandra Ave,Metro Bus,-37.82839,144.98535479
Anderson St/Foote St,Metro Bus,-37.75910085,145.13038598
Anderson St/Orwil St,Metro Bus,-38.134841355,145.132240835
Anderson St/Yarra St,Metro Bus,-37.739894115,145.21599962
Andersons Creek Rd/Blackburn Rd,Metro Bus,-37.776944345000004,145.164169045
Andersons Creek Rd/Reynolds Rd,Metro Bus,-37.764228625,145.172305135
Andlon Ct/Mickleham Rd,Metro Bus,-37.6960645,144.88077985
Andretti Ave/Evans Rd ,Metro Bus,-38.06998497,145.26021356
Andrew Ct/Eagle Dr ,Metro Bus,-38.06701395,145.47793894
Andrew Pl/Grimshaw St,Metro Bus,-37.70137076,145.07256178
Andrew Rd/Jamieson St,Metro Bus,-37.73611056,144.788712715
Andrew Rd/Morris Rd,Metro Bus,-37.844150935,144.707517295
Andrew St/Bastings St,Metro Bus,-37.774515019999996,145.00347369000002
Andrew St/Canterbury Rd,Metro Bus,-37.83344779,145.20820344
Andrew St/Ringwood St,Metro Bus,-37.808854665,145.22731334
Andrews St/Eley Rd,Metro Bus,-37.84520591,145.12839532
Aneta Way/Halladale Ave,Metro Bus,-37.883408855,144.631545405
Angel Cl/Sneddon Dr,Metro Bus,-38.04953575,145.29454477
Angelica Cres/Narr-maen Dr,Metro Bus,-37.778698305000006,145.265026875
Angelique Gr/Neale Rd,Metro Bus,-37.75152387,144.76906184
Angliss Hospital/Talaskia Rd,Metro Bus,-37.8986949,145.31339719
Angliss Reserve/Drew St,Metro Bus,-37.81586989,144.86899746
Angliss Reserve/Roberts St,Metro Bus,-37.81770645,144.86839937
Angliss St/Adeney St,Metro Bus,-37.8165236,144.866280745
Angus Ct/Bourke Rd,Metro Bus,-37.940391495,145.09568616
Angus Ct/Eagle Dr,Metro Bus,-38.06181139,145.48331283
Anita St/Reserve Rd,Metro Bus,-37.98786806,145.03263674
Ann St/Cleeland St,Metro Bus,-37.97936,145.21559044499998
Ann St/Croydon Rd,Metro Bus,-37.78421906,145.28384423
Ann St/Gaffney St,Metro Bus,-37.73114993,144.93498131
Ann St/Ross St,Metro Bus,-37.98031762,145.22646885
Annadale Park/Ellscott Bvd,Metro Bus,-37.538602229999995,144.898572425
Annalise Ave/Miller St,Metro Bus,-37.639762785,145.021332185
Annandale Rd/Lambeck Dr,Metro Bus,-37.702265025,144.85193028
Annastasia Way/McIntyre Rd,Metro Bus,-37.77475071,144.82908018
Anne Rd/Lloyd St,Metro Bus,-37.88888462,145.25372756
Anne Rd/O'Connor Rd,Metro Bus,-37.891020645,145.240429015
Anne Rd/Scoresby Rd,Metro Bus,-37.88878484,145.257635995
Anne St/Lyall Dr,Metro Bus,-37.90818079,144.6434494
Anne St/McKinnon Rd,Metro Bus,-37.91020296,145.03140893
Annesley St/Ballarat Rd,Metro Bus,-37.78011073,144.85702455
Anniversary Ave/Stanmore Cres,Metro Bus,-37.85047392,144.59140979
Anstey Ave/Churchill Ave,Metro Bus,-37.692515,144.9757012
Anstey Station/217 Albion St,Metro Bus,-37.76057451,144.96116778
Anstey Station/222 Albion St,Metro Bus,-37.76053473,144.96043104
Anthony Beale Reserve/St Helena Rd,Metro Bus,-37.692957039999996,145.1284307
Anthony Dr/Napoleon Rd,Metro Bus,-37.92061811,145.27034889
Anthony St/North Rd,Metro Bus,-37.90373414,145.03743861
Antibes St/Beach Rd,Metro Bus,-37.995353210000005,145.07048821
Antoinette Bvd/Main Rd,Metro Bus,-37.73043651,145.14483694
Antrim Pl/Trentham Way,Metro Bus,-38.16698134,145.18483442
Antwerp Dr/Odessa Ave,Metro Bus,-37.723503165,144.812118665
Anzac Ave/Sydney Rd,Metro Bus,-37.72220558,144.96345699
Anzac Park/Aitken Bvd,Metro Bus,-37.58712598,144.91143791
Anzac St/Mt Dandenong Rd,Metro Bus,-37.79920644,145.27890894
Anzac Station/Domain Rd ,Metro Bus,-37.833018845,144.973877845
Anzac Station/St Kilda Rd ,Metro Bus,-37.833430085,144.97290078999998
Aonach St/Centre Rd,Metro Bus,-37.93023567,145.13253284500001
Apex Ct/Settlement Rd,Metro Bus,-37.69420238,145.03602441
Apex Park/Queen St,Metro Bus,-37.87533484,144.81093046
Aphrodite Dr/Leakes St,Metro Bus,-37.83729173,144.72462013
Aplin Pl/Tintern Cres,Metro Bus,-37.885455355000005,145.22360754
Apollo Caravan Park/Sydney Rd,Metro Bus,-37.618826435,144.94742315
Apollo Rd/Sunshine Ave,Metro Bus,-37.70787763,144.80343595
Applegum Cres/Johnson Dr,Metro Bus,-37.874639035,145.26028297
Applegum Cres/Scoresby Rd,Metro Bus,-37.87450138,145.25859219
Applewood Pl/Wood Rd,Metro Bus,-38.051580535,145.31415653
April Cl/Bridgewater Bvd,Metro Bus,-38.06827534,145.3510148
Aqua Gardens Shopping Centre/Kings Rd ,Metro Bus,-37.71001028,144.777794065
Aqua Pulse Leisure Centre/Derrimut Rd ,Metro Bus,-37.88314186,144.68193784
Aquarena/Williamsons Rd,Metro Bus,-37.774284905,145.12662017
Aqueduct Ave/Monbulk Rd,Metro Bus,-37.79197125,145.38860038
Aqueduct Rd/Diamond Creek Rd,Metro Bus,-37.67843472,145.12479304
Aqueduct Rd/St Helena Rd,Metro Bus,-37.68632183,145.13625213
Aquila St/Bulleen Rd,Metro Bus,-37.78805758,145.07451317
Aquinas College/Great Ryrie St,Metro Bus,-37.8230888,145.23748769
Araluen Dr/Jesmond Rd,Metro Bus,-37.811242755,145.28265077499998
Arbour Bvd/Inglewood Dr,Metro Bus,-37.730070045000005,144.75213635
Arbourlea Bvd/Berwick-Cranbourne Rd,Metro Bus,-38.08190274,145.33386884
Arcade Sq/West Gtwy,Metro Bus,-37.74537607,144.85533728
Arcadia Ave/Winter Cres,Metro Bus,-37.716509935,145.024601345
Arcadia Cl/Oban Rd,Metro Bus,-37.79353427,145.23422673
Arcare Keysborough Aged Care/Church Rd,Metro Bus,-38.00124595,145.16788248
Arch Gibson Reserve/Boldrewood Pde,Metro Bus,-37.71574029,145.02196718
Arch Gibson Reserve/Dunne St,Metro Bus,-37.714866040000004,145.022767515
Archangel Michael Monastery/Park Rd,Metro Bus,-37.7977696,145.1949657
Archer Ave/Bradman Dr,Metro Bus,-37.5858602,144.69764748
Archer Dr/Dalray Cres,Metro Bus,-37.657228165,144.59476247
Archers Field Dr/Bradford Dr,Metro Bus,-38.10944216,145.30484322
Archibald Ave/Kurrajong Rd,Metro Bus,-38.00949677,145.315855655
Archibald St/Orrong Rd,Metro Bus,-37.88851744,145.00552638
Ardcloney Dr/Macedon St,Metro Bus,-37.57863363,144.73352641
Ardeer Ct/Malmsbury Dr,Metro Bus,-37.6566779,144.91589479
Ardeer Station/Forrest St,Metro Bus,-37.78276304,144.802168635
Arden Cres/Lower Plenty Rd,Metro Bus,-37.739514650000004,145.070937345
Ardent Ct/Curacoa Dr,Metro Bus,-38.29553682,145.17655835
Ardent Ct/Old Calder Hwy,Metro Bus,-37.71311988,144.82369982
Ardgower Rd/Princes Hwy,Metro Bus,-37.95122527,145.17683074
Ardmore St/Springfield Rd,Metro Bus,-37.80838684,145.186818415
Ardoyne St/Wright St,Metro Bus,-37.795366415000004,144.825262925
Ardyne St/Kangaroo Rd,Metro Bus,-37.8972911,145.06740544
Arena Pde/Princes Hwy,Metro Bus,-38.06484794,145.42638668
Arete Pl/Valley Lake Bvd,Metro Bus,-37.74206229,144.87437315
Argo St/Punt Rd,Metro Bus,-37.84346996,144.98554676
Argus St/Warrigal Rd,Metro Bus,-37.95998329,145.07549481
Argyle Ct/Eagle Dr,Metro Bus,-38.064949345,145.47856876999998
Argyle Rd/Burke Rd,Metro Bus,-37.80424123,145.06176937
Argyle Rd/Normanby Rd,Metro Bus,-37.803650745,145.054651975
Argyle Square/Lygon St,Metro Bus,-37.80256911,144.96661794
Argyle St/Barkly St,Metro Bus,-37.7970521,144.87439904
Argyle St/Derby St,Metro Bus,-37.718277619999995,144.972674435
Argyle St/Essex St,Metro Bus,-37.79332249,144.87496586999998
Argyle St/Hickford St,Metro Bus,-37.7055764,145.02528868
Argyle St/Mackie Rd,Metro Bus,-37.91086205,145.075604
Argyll Cct/Bulmans Rd,Metro Bus,-37.672089205000006,144.552143105
Ariadne Ave/Murrumbeena Rd,Metro Bus,-37.89415442,145.06572483
Aringa Ct/Canterbury Rd,Metro Bus,-37.82539093,145.25105553
Arkarana Rd/Swansea Rd,Metro Bus,-37.7690059,145.36102253
Arkaringa Cres/Bluff Rd,Metro Bus,-37.969498215,145.017366795
Arleon Cres/Camms Rd,Metro Bus,-38.0988937,145.28960039
Arlington Dr/Gallaghers Rd,Metro Bus,-37.88512077,145.17726837
Arlington Pl/The Promenade,Metro Bus,-38.06627445,145.30789186
Arlington St/Wantirna Rd,Metro Bus,-37.8192402,145.22725237
Armadale Station/Kooyong Rd,Metro Bus,-37.857276635,145.02037758
Armin St/Stud Rd,Metro Bus,-37.88873865,145.23308058
Armitage Dr/Berwick Springs Prom,Metro Bus,-38.06652816,145.3180311
Armstrong Ct/Chadstone Rd,Metro Bus,-37.88065274,145.07935813
Armstrong Dr/Dandelion Dr,Metro Bus,-37.92567864,145.254199985
Armstrong Rd/Kurrak Rd,Metro Bus,-37.65166972,145.10962598999998
Armstrong St/Danks St,Metro Bus,-37.853102335,144.96270141
Armstrong St/Mernda St,Metro Bus,-37.789041600000004,144.824846555
Armstrong St/Richardson St,Metro Bus,-37.85065551,144.9637348
Armstrong St/Springvale Rd,Metro Bus,-37.95828384,145.15100121
Armstrongs Rd/Railway Pde,Metro Bus,-38.093210075,145.12841502
Army Rd/Mountain Hwy,Metro Bus,-37.838208640000005,145.292048355
Army Rd/Princes Hwy,Metro Bus,-38.06877339,145.49630137
Arndale SC/Mt Dandenong Rd,Metro Bus,-37.79900227,145.28344538
Arnolds Creek Primary School/Claret Ash Bvd ,Metro Bus,-37.666235889999996,144.54410552000002
Arnott St/Princes Hwy,Metro Bus,-37.918892825,145.13442947
Arran Ct/Melton Hwy,Metro Bus,-37.69396211,144.76215819
Arrowgrass St/McArthurs Rd,Metro Bus,-37.62283352,145.09523617
Arthur Beachley Reserve/Ardoyne St,Metro Bus,-37.79670685,144.8253826
Arthur St/Heidelberg Rd,Metro Bus,-37.78316125,145.01837697
Arthur St/Huntingdale Rd,Metro Bus,-37.85988546,145.11309951
Arthur St/Railway Pde,Metro Bus,-38.09159783,145.12846755
Arthur St/St Kilda Rd,Metro Bus,-37.83935061,144.97655679
Arthur St/Vida St,Metro Bus,-37.759268115,144.89811487
Arthur Street Reserve/Arthur St,Metro Bus,-37.73362788,144.80606779
Arthur Streeton Dr/Lower Plenty Rd,Metro Bus,-37.72881294,145.0961549
Arthurs Creek Rd/Plenty Rd,Metro Bus,-37.568449705,145.106750135
Arundel St/Midhurst Rd,Metro Bus,-37.78547041,145.27203956
Ascot St/Ascot Vale Rd,Metro Bus,-37.78266525,144.92213692
Ascot St/Central Ave,Metro Bus,-37.87039798,144.764508495
Ascot Vale Station/McCully St,Metro Bus,-37.775799285,144.92168204
Ash Ct/Widford St,Metro Bus,-37.698029055,144.924587455
Ash Gr/Canterbury Rd,Metro Bus,-37.81408765,145.33229624
Ash Gr/Springvale Rd,Metro Bus,-37.95394823,145.15208872
Ashburn Pl/Whitehorse Rd,Metro Bus,-37.81814896,145.16195586
Ashburton Station/High St,Metro Bus,-37.86354535,145.08083678
Ashcroft Ave/Forsyth Rd,Metro Bus,-37.86665861,144.73390185
Ashcroft Ave/King St,Metro Bus,-37.77306377,145.14713262
Ashfield Dr/Centre Rd,Metro Bus,-38.05050471,145.337640925
Ashfield St/Glasgow Ave,Metro Bus,-37.70499234,144.98492373
Ashgate Dr/Orchard Rd,Metro Bus,-37.612429605,145.13219601499998
Ashlar Cres/Springfield Rd,Metro Bus,-37.81150798,145.16201264
Ashleigh Ave/Beach St,Metro Bus,-38.14704383,145.14308984000002
Ashley Park Dr/Wells Rd,Metro Bus,-38.040865929999995,145.13805530500002
Ashley St/Ballarat Rd,Metro Bus,-37.78158503,144.86575882
Ashley St/Barkly St,Metro Bus,-37.79578506,144.86289719
Ashley St/Edwardes St,Metro Bus,-37.71593587,145.00204102
Ashley St/Essex St,Metro Bus,-37.792034575,144.863800185
Ashley St/Middleborough Rd,Metro Bus,-37.81101066,145.14009586
Ashmore Ave/Glasscocks Rd,Metro Bus,-38.07163885,145.31306914
Ashrye Gld/Harold Keys Dr,Metro Bus,-38.029596465,145.29481928500002
Ashton Ave/Sunshine Ave,Metro Bus,-37.7431347,144.82670767500002
Ashton Rd/Ferntree Gully Rd,Metro Bus,-37.88626906,145.26638845
Ashton Rd/Mountain Gate Dr,Metro Bus,-37.89081809,145.272377
Ashwood Dr/Springvale Rd,Metro Bus,-37.80541322,145.17808264
Ashwood Reserve/Power Ave,Metro Bus,-37.87271724,145.09289969
Aspendale Station/Station St,Metro Bus,-38.0265503,145.10196184
Aspera Dr/Black Dog Dr,Metro Bus,-37.692635984999995,144.55132566999998
Aspera Pl/William Thwaites Bvd,Metro Bus,-38.078959624999996,145.31580246
Aspire Bvd/Beattys Rd,Metro Bus,-37.69332159,144.72727121
Aspire St/Davis Rd,Metro Bus,-37.85573219,144.64913291
Asquith St/Hughes Pde,Metro Bus,-37.697148425,145.009378825
Assembly Dr/Tullamarine Park Rd,Metro Bus,-37.713756544999995,144.861927035
Aster Ave/Lathams Rd,Metro Bus,-38.098470004999996,145.16536565
Astley Ct/Highmont Dr,Metro Bus,-37.860866205,145.182878905
Astley Dr/Bridge Rd,Metro Bus,-37.71632477,144.59830282500002
Aston Fields/Vantage Bvd,Metro Bus,-37.59533822,144.89357380500002
Aston Village Shopping Mall/Vantage Bvd,Metro Bus,-37.59805704,144.89341783999998
Astrid Ct/Fairholme Bvd,Metro Bus,-38.04341941,145.3522221
Atheldene Dr/Gillespie Rd,Metro Bus,-37.734982790000004,144.78888243
